Individual,Fitness,Precision,Recall,Overall_Accuracy,Harmonic_Mean,Weighted_KappaTree
69,0.28028309880650504,0.34560419584136254,0.6294895070879915,0.7914563888888889,0.28028309880650504,0.24526943754557493,"F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Log_Image(F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Filter_Gaussian(B))))))))"
70,0.06258833911261508,0.0327101230166503,1.0,0.032716777777777775,0.06258833911261508,3.6464077511177973e-07,"F.Log_Image(F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Log_Image(F.Filter_Gaussian(B)))))"
71,0.28028309880650504,0.34560419584136254,0.6294895070879915,0.7914563888888889,0.28028309880650504,0.24526943754557493,"F.Log_Image(F.Img_Div(F.Img_Div(F.Filter_Gaussian(R), F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Img_Div(F.Filter_Gaussian(R), F.Filter_Gaussian(B))))), F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Filter_Gaussian(B)))))"
72,0.06258790347305697,0.032709888888888886,1.0,0.032709888888888886,0.06258790347305697,0.0,F.Log_Image(F.Filter_Gaussian(F.Sqrt_Image(F.Filter_Gaussian(R))))
73,0.06325390410195142,0.03309991252231081,0.9868996497340862,0.05503644444444444,0.06325390410195142,0.0006152496480770942,"F.Sqrt_Image(F.Log_Image(F.Img_Div(F.Filter_Gaussian(G), F.DX(F.Img_Div(F.Img_Sum(B, F.Img_Sum(R, I)), F.Filter_Gaussian(G))))))"
74,0.28028309880650504,0.34560419584136254,0.6294895070879915,0.7914563888888889,0.28028309880650504,0.24526943754557493,"F.Log_Image(F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Filter_Gaussian(B))))))"
75,0.06258790347305697,0.032709888888888886,1.0,0.032709888888888886,0.06258790347305697,0.0,"F.Img_Div(F.Filter_Gaussian(R), F.Log_Image(F.Img_Div(F.Filter_Gaussian(B), F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Filter_Gaussian(B))))))"
76,0.28028309880650504,0.34560419584136254,0.6294895070879915,0.7914563888888889,0.28028309880650504,0.24526943754557493,"F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Filter_Gaussian(B)))"
77,0.28028309880650504,0.34560419584136254,0.6294895070879915,0.7914563888888889,0.28028309880650504,0.24526943754557493,"F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Filter_Gaussian(B)))"
78,0.06258790347305697,0.032709888888888886,1.0,0.032709888888888886,0.06258790347305697,0.0,F.Half_Image(F.Filter_Gaussian(F.Log_Image(G)))
79,0.06258790347305697,0.032709888888888886,1.0,0.032709888888888886,0.06258790347305697,0.0,F.Filter_Gaussian(B)
80,0.28028309880650504,0.34560419584136254,0.6294895070879915,0.7914563888888889,0.28028309880650504,0.24526943754557493,"F.Log_Image(F.Img_Div(F.Img_Div(F.Filter_Gaussian(R), F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Filter_Gaussian(B)))), F.Filter_Gaussian(B)))"
81,0.28028309880650504,0.34560419584136254,0.6294895070879915,0.7914563888888889,0.28028309880650504,0.24526943754557493,"F.Log_Image(F.Img_Div(F.Img_Div(F.Filter_Gaussian(R), F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Filter_Gaussian(B)))), F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Filter_Gaussian(B)))))"
82,0.28028309880650504,0.34560419584136254,0.6294895070879915,0.7914563888888889,0.28028309880650504,0.24526943754557493,"F.Log_Image(F.Img_Div(F.Filter_Gaussian(B), F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Filter_Gaussian(B)))))"
83,0.28028309880650504,0.34560419584136254,0.6294895070879915,0.7914563888888889,0.28028309880650504,0.24526943754557493,"F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Filter_Gaussian(B)))))"
84,0.28028309880650504,0.34560419584136254,0.6294895070879915,0.7914563888888889,0.28028309880650504,0.24526943754557493,"F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Filter_Gaussian(B)))"
85,0.28028309880650504,0.34560419584136254,0.6294895070879915,0.7914563888888889,0.28028309880650504,0.24526943754557493,"F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Filter_Gaussian(B)))"
86,0.28028309880650504,0.34560419584136254,0.6294895070879915,0.7914563888888889,0.28028309880650504,0.24526943754557493,"F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Filter_Gaussian(B)))"
87,0.0,0.0,0.0,0.9672901111111112,0.0,0.0,"F.Log_Image(F.Img_Div(F.Log_Image(F.Img_Div(F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Filter_Gaussian(B))), F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Filter_Gaussian(B))))), F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Filter_Gaussian(B)))))"
88,0.0,0.0,0.0,0.9672901111111112,0.0,0.0,"F.Log_Image(F.Img_Div(F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Filter_Gaussian(B))), F.Log_Image(F.Img_Div(F.Filter_Gaussian(B), F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Filter_Gaussian(B)))))))"
89,0.0,0.0,0.0,0.9672901111111112,0.0,0.0,"F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Log_Image(F.Img_Div(F.Img_Div(F.Img_Div(F.Filter_Gaussian(R), F.Filter_Gaussian(R)), F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Filter_Gaussian(B)))), F.Log_Image(F.Filter_Gaussian(R))))))"
90,0.28028309880650504,0.34560419584136254,0.6294895070879915,0.7914563888888889,0.28028309880650504,0.24526943754557493,"F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Filter_Gaussian(B)))"
91,0.28028309880650504,0.34560419584136254,0.6294895070879915,0.7914563888888889,0.28028309880650504,0.24526943754557493,"F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Filter_Gaussian(B)))))"
92,0.28028309880650504,0.34560419584136254,0.6294895070879915,0.7914563888888889,0.28028309880650504,0.24526943754557493,"F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Log_Image(F.Img_Div(F.Img_Div(F.Filter_Gaussian(R), F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Filter_Gaussian(B)))), F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Filter_Gaussian(B)))))))"
93,0.28028309880650504,0.34560419584136254,0.6294895070879915,0.7914563888888889,0.28028309880650504,0.24526943754557493,"F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Filter_Gaussian(B)))"
